FECHA_CORTE,COD_ESTADO_DEPTO,ESTADO_DEPTO,ETNIA,SEXO,CICLO_VITAL,DISCAPACIDAD,PER_OCU,PER_DECLA,PER_UBIC,PER_SA,EVENTOS
31/01/2019,25,Cundinamarca,Indigena,Hombre,entre 12 y 17,SI,,1,1,1,
31/01/2019,99,Vichada,Ninguna,Hombre,entre 6 y 11,NO,1594,428,358,334,1665
31/01/2019,86,Putumayo,Ninguna,Hombre,entre 0 y 5,NO,6906,4110,3784,3552,7175
31/01/2019,63,Quindio,Indigena,Hombre,entre 18 y 28,SI,,7,4,3,
31/01/2019,25,Cundinamarca,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 18 y 28,SI,1,2,,,4
31/01/2019,25,Cundinamarca,Ninguna,LGBTI,entre 6 y 11,NO,8,6,5,2,8
31/01/2019,63,Quindio,Indigena,Hombre,entre 6 y 11,SI,,1,1,1,
31/01/2019,86,Putumayo,Negro(a) o Afrocolombiano(a),Mujer,entre 18 y 28,SI,24,12,6,5,41
31/01/2019,5,Antioquia,Raizal del Archipielago de San Andres y Providencia,Hombre,ND,SI,3,2,1,1,4
31/01/2019,15,Boyaca,Negro(a) o Afrocolombiano(a),Mujer,ND,NO,19,10,7,7,21
31/01/2019,76,Valle del Cauca,Negro(a) o Afrocolombiano(a),Mujer,entre 0 y 5,NO,1361,1675,1309,1109,1668
31/01/2019,76,Valle del Cauca,Indigena,Hombre,ND,SI,4,3,,,4
31/01/2019,86,Putumayo,Ninguna,Hombre,entre 29 y 60,NO,40094,24092,17374,16224,48581
31/01/2019,76,Valle del Cauca,Raizal del Archipielago de San Andres y Providencia,Mujer,ND,SI,2,2,2,2,4
31/01/2019,20,Cesar,Ninguna,Hombre,entre 61 y 100,SI,2121,2033,1769,1522,2722
31/01/2019,23,Cordoba,Gitano(a) ROM,Mujer,entre 29 y 60,NO,282,66,110,107,342
31/01/2019,88,Archip.De San Andres Providencia y Santa Catalina,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 6 y 11,NO,,,1,1,
31/01/2019,19,Cauca,Ninguna,LGBTI,entre 29 y 60,NO,60,40,32,29,96
31/01/2019,23,Cordoba,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 18 y 28,NO,45,42,35,33,62
31/01/2019,63,Quindio,Negro(a) o Afrocolombiano(a),Hombre,entre 0 y 5,NO,2,20,13,11,2
31/01/2019,5,Antioquia,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 29 y 60,NO,303,232,194,175,392
31/01/2019,47,Magdalena,Indigena,Mujer,entre 29 y 60,NO,728,426,336,318,869
31/01/2019,47,Magdalena,Ninguna,Hombre,entre 0 y 5,SI,36,30,23,16,38
31/01/2019,19,Cauca,Palenquero,Mujer,entre 18 y 28,NO,14,9,9,6,22
31/01/2019,54,Norte De Santander,Negro(a) o Afrocolombiano(a),Hombre,entre 0 y 5,NO,17,9,6,6,20
31/01/2019,81,Arauca,Negro(a) o Afrocolombiano(a),Hombre,entre 0 y 5,NO,8,6,6,4,10
31/01/2019,63,Quindio,Indigena,Hombre,entre 29 y 60,SI,4,21,13,13,4
31/01/2019,76,Valle del Cauca,Negro(a) o Afrocolombiano(a),Mujer,entre 18 y 28,SI,378,542,472,455,582
31/01/2019,47,Magdalena,Negro(a) o Afrocolombiano(a),Hombre,entre 6 y 11,SI,7,8,8,8,9
31/01/2019,88,Archip.De San Andres Providencia y Santa Catalina,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 29 y 60,NO,3,3,,,6
31/01/2019,73,Tolima,Raizal del Archipielago de San Andres y Providencia,Hombre,ND,NO,9,4,3,2,10
31/01/2019,52,Nariño,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 12 y 17,SI,2,1,2,2,3
31/01/2019,23,Cordoba,Ninguna,Hombre,entre 29 y 60,SI,1893,1559,1440,1318,2323
31/01/2019,47,Magdalena,Negro(a) o Afrocolombiano(a),Hombre,entre 0 y 5,NO,71,47,45,27,78
31/01/2019,63,Quindio,Gitano(a) ROM,Hombre,entre 12 y 17,NO,14,17,12,11,14
31/01/2019,27,Choco,Negro(a) o Afrocolombiano(a),Hombre,entre 61 y 100,SI,638,468,382,345,958
31/01/2019,41,Huila,Gitano(a) ROM,Mujer,entre 12 y 17,NO,121,128,97,96,134
31/01/2019,47,Magdalena,Ninguna,Hombre,entre 6 y 11,SI,214,173,142,107,240
31/01/2019,18,Caqueta,Indigena,Mujer,entre 6 y 11,NO,130,113,78,74,181
31/01/2019,66,Risaralda,Ninguna,Hombre,entre 0 y 5,NO,1744,3205,2410,2167,1826
31/01/2019,50,Meta,Negro(a) o Afrocolombiano(a),LGBTI,entre 29 y 60,SI,,1,,,
31/01/2019,13,Bolivar,Gitano(a) ROM,Hombre,entre 61 y 100,NO,29,9,9,8,33
31/01/2019,86,Putumayo,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 29 y 60,SI,2,1,1,1,4
31/01/2019,81,Arauca,Negro(a) o Afrocolombiano(a),LGBTI,entre 18 y 28,NO,3,2,,,7
31/01/2019,25,Cundinamarca,Ninguna,LGBTI,entre 0 y 5,NO,2,1,1,1,3
31/01/2019,73,Tolima,Indigena,Mujer,entre 29 y 60,NO,1592,551,611,578,2031
31/01/2019,17,Caldas,Indigena,Mujer,entre 29 y 60,SI,21,21,14,14,29
31/01/2019,99,Vichada,Ninguna,Hombre,entre 0 y 5,NO,868,210,172,151,897
31/01/2019,13,Bolivar,Palenquero,Hombre,entre 0 y 5,NO,7,7,6,2,7
31/01/2019,99,Vichada,Indigena,Hombre,entre 12 y 17,NO,237,80,32,23,247
31/01/2019,73,Tolima,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 29 y 60,SI,5,4,4,4,8
31/01/2019,17,Caldas,Indigena,Hombre,entre 0 y 5,NO,10,7,7,5,11
31/01/2019,20,Cesar,Negro(a) o Afrocolombiano(a),Mujer,entre 6 y 11,SI,4,5,6,5,4
31/01/2019,8,Atlantico,Ninguna,Hombre,entre 12 y 17,NO,1520,13275,9693,8661,1692
31/01/2019,91,Amazonas,Ninguna,Hombre,entre 6 y 11,NO,198,166,132,118,238
31/01/2019,5,Antioquia,Indigena,Mujer,entre 12 y 17,SI,19,19,15,14,24
31/01/2019,97,Vaupes,Indigena,Hombre,entre 18 y 28,SI,13,8,6,5,13
31/01/2019,44,La Guajira,Indigena,Mujer,entre 12 y 17,SI,8,9,7,7,11
31/01/2019,15,Boyaca,Ninguna,Mujer,ND,NO,1012,810,256,210,1108
31/01/2019,52,Nariño,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 0 y 5,NO,1,,,,1
31/01/2019,81,Arauca,Indigena,Hombre,entre 12 y 17,NO,124,97,51,50,207
31/01/2019,99,Vichada,Gitano(a) ROM,Hombre,entre 61 y 100,NO,3,,1,1,3
31/01/2019,19,Cauca,Indigena,Mujer,entre 18 y 28,SI,148,136,60,58,327
31/01/2019,8,Atlantico,Ninguna,Hombre,ND,SI,35,388,160,146,47
31/01/2019,86,Putumayo,Ninguna,Mujer,entre 61 y 100,SI,1372,877,715,658,1883
31/01/2019,15,Boyaca,Ninguna,Hombre,entre 18 y 28,SI,135,129,83,75,177
31/01/2019,23,Cordoba,Ninguna,Hombre,entre 12 y 17,SI,333,244,234,214,373
31/01/2019,17,Caldas,Ninguna,Hombre,entre 61 y 100,SI,1301,1209,987,847,1881
31/01/2019,63,Quindio,Negro(a) o Afrocolombiano(a),Hombre,entre 61 y 100,SI,1,16,12,10,2
31/01/2019,25,Cundinamarca,Gitano(a) ROM,Mujer,entre 6 y 11,NO,17,7,8,8,17
31/01/2019,44,La Guajira,Ninguna,Hombre,entre 12 y 17,SI,93,117,79,71,111
31/01/2019,76,Valle del Cauca,Indigena,Hombre,entre 12 y 17,SI,4,11,8,8,7
31/01/2019,73,Tolima,Ninguna,LGBTI,entre 6 y 11,NO,9,5,4,3,9
31/01/2019,73,Tolima,Indigena,Mujer,ND,SI,8,5,2,1,12
31/01/2019,5,Antioquia,Gitano(a) ROM,Mujer,entre 12 y 17,SI,4,5,4,4,5
31/01/2019,27,Choco,Palenquero,Hombre,entre 0 y 5,NO,1,,,,1
31/01/2019,81,Arauca,Negro(a) o Afrocolombiano(a),Mujer,entre 29 y 60,NO,431,217,219,210,579
31/01/2019,13,Bolivar,Ninguna,No Informa,entre 18 y 28,NO,1,1,,,1
31/01/2019,97,Vaupes,Negro(a) o Afrocolombiano(a),Mujer,entre 6 y 11,NO,6,7,5,5,7
31/01/2019,81,Arauca,Palenquero,Hombre,entre 12 y 17,NO,1,,,,1
31/01/2019,27,Choco,Ninguna,Hombre,entre 12 y 17,NO,15290,7386,5310,5012,16737
31/01/2019,70,Sucre,Gitano(a) ROM,Mujer,entre 12 y 17,NO,26,23,20,20,29
31/01/2019,11,Bogota D.C.,Ninguna,Mujer,entre 12 y 17,SI,37,493,213,192,50
31/01/2019,13,Bolivar,Indigena,Hombre,entre 61 y 100,SI,52,45,33,30,58
31/01/2019,66,Risaralda,Negro(a) o Afrocolombiano(a),Mujer,entre 6 y 11,NO,103,284,217,200,118
31/01/2019,70,Sucre,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 61 y 100,SI,3,3,3,2,5
31/01/2019,50,Meta,Gitano(a) ROM,Mujer,entre 18 y 28,NO,139,51,76,74,158
31/01/2019,15,Boyaca,Ninguna,LGBTI,entre 6 y 11,NO,2,2,,,2
31/01/2019,50,Meta,Ninguna,Hombre,entre 6 y 11,NO,12951,13381,11376,10689,13980
31/01/2019,5,Antioquia,Gitano(a) ROM,Mujer,entre 61 y 100,NO,190,191,168,158,280
31/01/2019,95,Guaviare,Ninguna,Hombre,entre 18 y 28,NO,9625,4848,2946,2783,11114
31/01/2019,13,Bolivar,Gitano(a) ROM,Hombre,entre 12 y 17,SI,1,,,,1
31/01/2019,54,Norte De Santander,Raizal del Archipielago de San Andres y Providencia,Mujer,ND,NO,2,4,3,3,2
31/01/2019,8,Atlantico,Negro(a) o Afrocolombiano(a),Mujer,entre 18 y 28,NO,168,718,707,678,206
31/01/2019,91,Amazonas,Ninguna,LGBTI,entre 29 y 60,NO,,3,2,2,
31/01/2019,5,Antioquia,Negro(a) o Afrocolombiano(a),LGBTI,entre 12 y 17,NO,1,2,1,1,3
31/01/2019,73,Tolima,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,SI,39,44,33,31,49
31/01/2019,76,Valle del Cauca,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 29 y 60,SI,4,7,5,5,8
31/01/2019,52,Nariño,Negro(a) o Afrocolombiano(a),Hombre,entre 6 y 11,NO,9221,7318,6268,5862,11111
31/01/2019,54,Norte De Santander,Indigena,Mujer,entre 0 y 5,NO,14,14,4,3,16
31/01/2019,13,Bolivar,Indigena,Mujer,entre 6 y 11,SI,1,,,,1
31/01/2019,76,Valle del Cauca,Negro(a) o Afrocolombiano(a),Hombre,entre 0 y 5,SI,11,20,14,9,13
31/01/2019,17,Caldas,Palenquero,Hombre,entre 29 y 60,NO,1,3,1,,2
31/01/2019,23,Cordoba,Indigena,Mujer,entre 18 y 28,NO,765,710,497,488,900
31/01/2019,88,Archip.De San Andres Providencia y Santa Catalina,Ninguna,Hombre,entre 29 y 60,NO,17,43,71,60,23
31/01/2019,5,Antioquia,Ninguna,No Informa,ND,NO,2,2,,,2
31/01/2019,17,Caldas,Ninguna,Hombre,ND,SI,107,44,32,30,144
31/01/2019,99,Vichada,Negro(a) o Afrocolombiano(a),Mujer,entre 61 y 100,SI,4,,,,5
31/01/2019,86,Putumayo,Palenquero,Mujer,entre 12 y 17,NO,2,3,1,1,2
31/01/2019,44,La Guajira,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,NO,2582,2954,2224,2101,2963
31/01/2019,81,Arauca,Gitano(a) ROM,Hombre,ND,NO,4,1,,,4
31/01/2019,11,Bogota D.C.,Palenquero,Hombre,entre 29 y 60,SI,,2,1,1,
31/01/2019,95,Guaviare,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 61 y 100,SI,1,1,1,1,1
31/01/2019,11,Bogota D.C.,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 61 y 100,SI,,9,,,
31/01/2019,19,Cauca,Gitano(a) ROM,Mujer,entre 61 y 100,SI,4,2,2,2,12
31/01/2019,17,Caldas,Negro(a) o Afrocolombiano(a),Mujer,entre 18 y 28,SI,6,5,5,5,8
31/01/2019,70,Sucre,Ninguna,LGBTI,ND,NO,2,3,2,1,2
31/01/2019,47,Magdalena,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 18 y 28,NO,32,32,24,23,40
31/01/2019,91,Amazonas,Ninguna,Mujer,entre 12 y 17,NO,176,141,113,100,207
31/01/2019,63,Quindio,Ninguna,Mujer,entre 18 y 28,SI,64,138,83,76,85
31/01/2019,18,Caqueta,Gitano(a) ROM,Hombre,entre 12 y 17,NO,122,56,59,57,130
31/01/2019,17,Caldas,Negro(a) o Afrocolombiano(a),Hombre,entre 0 y 5,NO,5,11,8,6,5
31/01/2019,17,Caldas,Negro(a) o Afrocolombiano(a),Hombre,ND,SI,2,,,,2
31/01/2019,86,Putumayo,Palenquero,Mujer,entre 61 y 100,NO,1,2,1,1,4
31/01/2019,54,Norte De Santander,Indigena,Mujer,entre 12 y 17,NO,133,140,103,98,148
31/01/2019,15,Boyaca,Gitano(a) ROM,Hombre,entre 18 y 28,SI,3,1,1,1,3
31/01/2019,20,Cesar,Ninguna,LGBTI,entre 61 y 100,NO,13,12,11,10,18
31/01/2019,13,Bolivar,Ninguna,Hombre,entre 61 y 100,SI,2997,2456,2007,1750,3679
31/01/2019,23,Cordoba,Indigena,Hombre,entre 29 y 60,NO,1100,983,754,730,1336
31/01/2019,86,Putumayo,Indigena,Hombre,ND,NO,239,192,25,24,284
31/01/2019,66,Risaralda,Negro(a) o Afrocolombiano(a),Mujer,entre 61 y 100,SI,28,55,42,39,37
31/01/2019,73,Tolima,Ninguna,Hombre,ND,SI,303,88,71,63,408
31/01/2019,52,Nariño,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 12 y 17,SI,2,2,1,1,4
31/01/2019,81,Arauca,Ninguna,Mujer,entre 12 y 17,SI,140,99,83,76,186
31/01/2019,23,Cordoba,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 18 y 28,NO,55,51,33,28,74
31/01/2019,63,Quindio,Indigena,Hombre,entre 12 y 17,SI,,1,1,1,
31/01/2019,20,Cesar,Negro(a) o Afrocolombiano(a),Hombre,entre 0 y 5,NO,83,94,83,52,93
31/01/2019,25,Cundinamarca,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,NO,187,948,661,622,216
31/01/2019,73,Tolima,Negro(a) o Afrocolombiano(a),Mujer,ND,NO,120,71,16,15,131
31/01/2019,85,Casanare,Ninguna,Hombre,entre 29 y 60,SI,662,697,634,588,1016
31/01/2019,23,Cordoba,Ninguna,Mujer,ND,NO,11734,9033,3149,2954,13051
31/01/2019,54,Norte De Santander,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 18 y 28,NO,67,51,47,44,102
31/01/2019,8,Atlantico,Ninguna,LGBTI,entre 61 y 100,NO,,1,2,1,
31/01/2019,50,Meta,Palenquero,Hombre,entre 18 y 28,NO,1,2,2,2,1
31/01/2019,76,Valle del Cauca,Ninguna,LGBTI,ND,NO,6,5,2,2,7
31/01/2019,23,Cordoba,Indigena,Hombre,entre 0 y 5,SI,2,1,2,2,4
31/01/2019,81,Arauca,Indigena,Mujer,entre 12 y 17,NO,105,88,27,27,154
31/01/2019,23,Cordoba,Indigena,Mujer,entre 29 y 60,NO,1276,1208,991,963,1558
31/01/2019,54,Norte De Santander,Palenquero,Mujer,entre 18 y 28,NO,1,4,3,1,1
31/01/2019,52,Nariño,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 18 y 28,NO,158,107,61,56,192
31/01/2019,66,Risaralda,Ninguna,LGBTI,entre 18 y 28,NO,9,20,20,17,14
31/01/2019,85,Casanare,Gitano(a) ROM,Mujer,entre 6 y 11,NO,6,1,2,2,7
31/01/2019,27,Choco,Ninguna,Mujer,ND,NO,25986,15507,1652,1595,29527
31/01/2019,17,Caldas,Ninguna,Mujer,ND,NO,3950,2485,482,439,4508
31/01/2019,54,Norte De Santander,Ninguna,Hombre,entre 61 y 100,NO,11861,11055,7744,6594,14676
31/01/2019,81,Arauca,Gitano(a) ROM,Hombre,entre 12 y 17,SI,,1,,,
31/01/2019,52,Nariño,Raizal del Archipielago de San Andres y Providencia,Mujer,ND,NO,13,10,6,5,14
31/01/2019,63,Quindio,Ninguna,Hombre,entre 61 y 100,SI,125,410,286,260,158
31/01/2019,23,Cordoba,Negro(a) o Afrocolombiano(a),Mujer,ND,SI,10,15,6,6,15
31/01/2019,70,Sucre,Ninguna,LGBTI,entre 61 y 100,NO,6,7,6,5,7
31/01/2019,95,Guaviare,Indigena,Hombre,entre 12 y 17,SI,2,3,3,3,3
31/01/2019,76,Valle del Cauca,Palenquero,LGBTI,entre 18 y 28,NO,1,1,,,1
31/01/2019,20,Cesar,Indigena,Hombre,entre 6 y 11,NO,269,291,236,215,289
31/01/2019,81,Arauca,Indigena,Mujer,entre 29 y 60,NO,229,149,110,107,363
31/01/2019,54,Norte De Santander,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 61 y 100,SI,3,2,2,1,3
31/01/2019,52,Nariño,Ninguna,Mujer,entre 6 y 11,NO,15775,13727,11549,10715,17507
31/01/2019,73,Tolima,Ninguna,Mujer,ND,SI,273,86,64,59,361
31/01/2019,97,Vaupes,Indigena,Mujer,ND,NO,59,47,1,1,61
31/01/2019,41,Huila,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 18 y 28,NO,25,37,19,18,27
31/01/2019,66,Risaralda,Ninguna,Mujer,entre 12 y 17,SI,45,83,64,59,56
31/01/2019,66,Risaralda,Ninguna,LGBTI,entre 61 y 100,SI,1,2,1,1,1
31/01/2019,76,Valle del Cauca,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 18 y 28,SI,1,1,1,1,2
31/01/2019,17,Caldas,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 6 y 11,NO,3,1,2,2,4
31/01/2019,18,Caqueta,Ninguna,Hombre,entre 12 y 17,SI,487,369,310,296,674
31/01/2019,73,Tolima,Palenquero,Hombre,entre 29 y 60,NO,3,2,4,3,5
31/01/2019,54,Norte De Santander,Palenquero,Hombre,entre 18 y 28,NO,3,4,5,3,4
31/01/2019,8,Atlantico,Palenquero,Mujer,entre 12 y 17,NO,1,,3,1,2
31/01/2019,68,Santander,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 61 y 100,SI,2,2,1,1,4
31/01/2019,25,Cundinamarca,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 12 y 17,NO,2,1,3,2,2
31/01/2019,15,Boyaca,Indigena,Mujer,entre 12 y 17,SI,,1,1,1,
31/01/2019,86,Putumayo,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 18 y 28,NO,49,14,20,19,60
31/01/2019,54,Norte De Santander,Gitano(a) ROM,Mujer,entre 61 y 100,NO,47,51,43,37,60
31/01/2019,5,Antioquia,Ninguna,Mujer,entre 18 y 28,NO,153173,149178,117956,110093,184342
31/01/2019,23,Cordoba,Ninguna,Hombre,entre 0 y 5,SI,18,12,11,7,22
31/01/2019,27,Choco,Negro(a) o Afrocolombiano(a),Hombre,entre 6 y 11,SI,110,82,63,59,155
31/01/2019,85,Casanare,Negro(a) o Afrocolombiano(a),Hombre,entre 6 y 11,NO,20,26,28,24,23
31/01/2019,27,Choco,Ninguna,Hombre,entre 61 y 100,NO,7947,4243,2704,2497,9325
31/01/2019,23,Cordoba,Gitano(a) ROM,Mujer,entre 61 y 100,NO,29,6,9,9,35
31/01/2019,47,Magdalena,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,NO,5518,5505,4344,4119,6619
31/01/2019,95,Guaviare,Ninguna,Mujer,entre 61 y 100,SI,367,170,116,109,496
31/01/2019,85,Casanare,Ninguna,Mujer,entre 29 y 60,SI,520,505,492,463,864
31/01/2019,50,Meta,Gitano(a) ROM,Mujer,ND,NO,15,3,2,2,15
31/01/2019,73,Tolima,Negro(a) o Afrocolombiano(a),Hombre,entre 12 y 17,NO,313,235,147,140,346
31/01/2019,25,Cundinamarca,Ninguna,LGBTI,entre 29 y 60,SI,5,3,4,3,8
31/01/2019,47,Magdalena,Negro(a) o Afrocolombiano(a),Mujer,entre 12 y 17,NO,2282,2368,1760,1679,2519
31/01/2019,52,Nariño,Ninguna,No Informa,entre 12 y 17,NO,1,1,,,1
31/01/2019,19,Cauca,Negro(a) o Afrocolombiano(a),Hombre,entre 18 y 28,NO,7969,5718,3919,3649,10407
31/01/2019,97,Vaupes,Indigena,Hombre,entre 29 y 60,NO,467,349,201,181,637
31/01/2019,73,Tolima,Indigena,Hombre,entre 29 y 60,SI,60,22,30,27,90
31/01/2019,66,Risaralda,Negro(a) o Afrocolombiano(a),LGBTI,ND,SI,1,1,1,1,2
31/01/2019,85,Casanare,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 18 y 28,SI,1,1,1,1,4
31/01/2019,5,Antioquia,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 18 y 28,SI,9,9,9,9,19
31/01/2019,54,Norte De Santander,Negro(a) o Afrocolombiano(a),Mujer,entre 29 y 60,SI,37,29,27,25,57
31/01/2019,54,Norte De Santander,Ninguna,LGBTI,entre 12 y 17,NO,4,4,4,2,4
31/01/2019,50,Meta,Negro(a) o Afrocolombiano(a),Hombre,ND,NO,111,111,14,13,119
31/01/2019,95,Guaviare,Indigena,Mujer,entre 61 y 100,SI,11,10,6,5,17
31/01/2019,63,Quindio,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 61 y 100,NO,,2,1,1,
31/01/2019,66,Risaralda,Indigena,Mujer,entre 18 y 28,SI,4,8,4,4,4
31/01/2019,20,Cesar,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 61 y 100,NO,15,11,8,8,17
31/01/2019,5,Antioquia,Gitano(a) ROM,Hombre,entre 6 y 11,NO,90,96,91,91,101
31/01/2019,70,Sucre,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,SI,224,190,170,158,264
31/01/2019,41,Huila,Negro(a) o Afrocolombiano(a),Mujer,entre 18 y 28,SI,5,7,6,5,10
31/01/2019,52,Nariño,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 18 y 28,NO,127,101,71,71,167
31/01/2019,95,Guaviare,Gitano(a) ROM,Hombre,entre 6 y 11,NO,3,,1,1,3
31/01/2019,25,Cundinamarca,Gitano(a) ROM,Mujer,entre 18 y 28,NO,124,50,100,100,132
31/01/2019,91,Amazonas,Indigena,Hombre,entre 61 y 100,NO,27,18,12,9,41
31/01/2019,91,Amazonas,Negro(a) o Afrocolombiano(a),Mujer,entre 18 y 28,SI,,,1,1,
31/01/2019,20,Cesar,Indigena,Hombre,entre 12 y 17,NO,703,837,624,596,754
31/01/2019,13,Bolivar,Palenquero,Mujer,entre 61 y 100,SI,12,12,11,10,16
31/01/2019,52,Nariño,Indigena,Hombre,entre 6 y 11,NO,786,778,555,534,961
31/01/2019,54,Norte De Santander,Ninguna,Hombre,entre 18 y 28,NO,35028,32451,23619,21450,43127
31/01/2019,25,Cundinamarca,Indigena,Hombre,entre 6 y 11,SI,,2,,,
31/01/2019,52,Nariño,Ninguna,Hombre,entre 12 y 17,NO,17285,15883,12512,11595,19982
31/01/2019,20,Cesar,Negro(a) o Afrocolombiano(a),Mujer,entre 12 y 17,SI,13,12,8,6,15
31/01/2019,76,Valle del Cauca,Palenquero,Hombre,entre 18 y 28,NO,113,119,87,65,121
31/01/2019,66,Risaralda,Gitano(a) ROM,Mujer,ND,NO,3,1,2,2,3
31/01/2019,70,Sucre,Ninguna,Mujer,entre 0 y 5,NO,5756,7423,6007,5267,5871
31/01/2019,8,Atlantico,Palenquero,Hombre,entre 61 y 100,NO,,,1,1,
31/01/2019,17,Caldas,Ninguna,Hombre,entre 18 y 28,SI,360,361,232,201,493
31/01/2019,70,Sucre,Gitano(a) ROM,Hombre,entre 18 y 28,NO,48,33,31,28,55
31/01/2019,52,Nariño,Ninguna,Hombre,entre 18 y 28,NO,31579,29998,19827,18417,38326
31/01/2019,95,Guaviare,Ninguna,Mujer,entre 0 y 5,NO,2159,947,702,647,2229
31/01/2019,25,Cundinamarca,Indigena,Mujer,entre 18 y 28,NO,92,262,213,205,109
31/01/2019,47,Magdalena,Gitano(a) ROM,Mujer,entre 29 y 60,SI,7,2,2,2,9
31/01/2019,54,Norte De Santander,Ninguna,Hombre,entre 6 y 11,NO,17158,15382,14408,12855,20153
31/01/2019,11,Bogota D.C.,Indigena,Mujer,entre 0 y 5,SI,,2,1,1,
31/01/2019,99,Vichada,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 18 y 28,NO,2,1,1,1,2
31/01/2019,63,Quindio,Negro(a) o Afrocolombiano(a),LGBTI,entre 29 y 60,NO,1,2,1,1,2
31/01/2019,47,Magdalena,Ninguna,LGBTI,entre 61 y 100,NO,13,11,9,9,20
31/01/2019,41,Huila,Ninguna,LGBTI,entre 18 y 28,SI,1,2,1,1,2
31/01/2019,66,Risaralda,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 12 y 17,NO,7,17,7,6,7
31/01/2019,52,Nariño,Ninguna,Mujer,ND,SI,132,112,47,41,194
31/01/2019,25,Cundinamarca,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 29 y 60,SI,1,,1,1,5
31/01/2019,47,Magdalena,Negro(a) o Afrocolombiano(a),LGBTI,entre 29 y 60,NO,5,4,2,2,11
31/01/2019,97,Vaupes,Negro(a) o Afrocolombiano(a),Hombre,entre 0 y 5,NO,,1,1,,
31/01/2019,76,Valle del Cauca,Ninguna,Hombre,entre 18 y 28,NO,34592,41199,26632,23881,40538
31/01/2019,41,Huila,Gitano(a) ROM,Mujer,entre 6 y 11,NO,33,42,30,30,38
31/01/2019,95,Guaviare,Ninguna,Hombre,entre 29 y 60,NO,13834,6916,4158,3782,16759
31/01/2019,70,Sucre,Gitano(a) ROM,Hombre,entre 61 y 100,NO,12,5,6,6,12
31/01/2019,25,Cundinamarca,Gitano(a) ROM,Hombre,ND,NO,23,16,4,4,26
31/01/2019,18,Caqueta,Palenquero,Mujer,entre 61 y 100,NO,1,,,,2
31/01/2019,27,Choco,Negro(a) o Afrocolombiano(a),Mujer,entre 18 y 28,SI,378,275,216,196,588
31/01/2019,91,Amazonas,Indigena,Hombre,entre 0 y 5,NO,14,4,3,2,18
31/01/2019,66,Risaralda,Negro(a) o Afrocolombiano(a),Mujer,entre 18 y 28,NO,336,1263,912,860,390
31/01/2019,52,Nariño,Ninguna,Hombre,entre 12 y 17,SI,410,407,351,326,539
31/01/2019,11,Bogota D.C.,Negro(a) o Afrocolombiano(a),Mujer,entre 6 y 11,SI,,42,7,7,
31/01/2019,94,Guainia,Negro(a) o Afrocolombiano(a),Mujer,entre 12 y 17,NO,5,6,3,3,5
31/01/2019,23,Cordoba,Gitano(a) ROM,Mujer,entre 61 y 100,SI,1,,,,2
31/01/2019,73,Tolima,Indigena,Mujer,entre 18 y 28,SI,24,11,7,6,33
31/01/2019,99,Vichada,Ninguna,Mujer,entre 18 y 28,NO,2373,808,469,432,2610
31/01/2019,86,Putumayo,Ninguna,Hombre,entre 29 y 60,SI,2143,1183,1075,1018,3073
31/01/2019,19,Cauca,Ninguna,Mujer,entre 18 y 28,NO,35233,26971,18272,17251,44284
31/01/2019,41,Huila,Indigena,Hombre,entre 12 y 17,NO,112,288,154,149,119
